chr start end p_value_phase1_common p_value_phase2_common common_fisher p_value_phase1_rare p_value_phase2_rare rare_fisher
13 81800000 81801118 >0.999 0.423642326862513 0.787494211008969 0.865339826901993 0.0193456742514531 0.0852082155531809
13 84451339 84456528 0.199088248815718 >0.999 0.520418094173316 0.484074857613909 0.379854610129371 0.49527233979529
13 84714736 85180903 0.708920471857816 0.181458736088108 0.392446484720603 0.186695439409716 0.407198019990627 0.271910392830076
13 85357788 85357913 0.645285166290371 0.342265965208487 0.554407289027021 >0.999 >0.999 >0.999
13 85639221 85722192 >0.999 0.375249463838962 0.743055568352337 >0.999 0.552558355352451 0.880333888945257
13 85937737 86118797 0.797376994487701 0.662426410730772 0.865341928754166 0.912863501532362 0.137381181798321 0.385782645708627
13 86366921 86373483 0.660600525677405 0.184054877097519 0.377785504689017 0.695268897896495 0.660280257184802 0.816481942117013
13 87564174 87589062 0.285270980553348 0.417449718039247 0.3724908317217 0.419963925427311 0.826725998673107 0.71448182352277
13 88096241 88323218 0.40121204023298 >0.999 0.767625039531814 0.0493887986636204 0.837031006979708 0.17304598755384
13 88324869 88331870 0.188588665133484 0.134096723039434 0.118286857123757 0.093118170516577 0.515632729904815 0.193799472137938
13 88453297 88462775 0.497948290436677 0.936651605846044 0.822131811801817 0.073335173016409 0.252899888266574 0.0925000187939773
13 88795121 88888337 0.35575717106805 >0.999 0.723434656616306 0.774134094223779 0.443101153836287 0.710039607336871
13 89193083 89197764 >0.999 >0.999 >0.999 0.75821483815874 0.621907327473806 0.826020350785646
13 89279106 89282651 0.0578292353999772 0.21086468628327 0.0659312891325841 0.0150917646339191 0.114957228815618 0.0127633691653432
13 89867101 89889144 >0.999 >0.999 >0.999 0.553949824038278 0.709772390586284 0.760207120727048
13 89887544 89932494 0.635811138336115 0.864266558067862 0.878517374027402 0.0503960397534616 0.0197999399161381 0.00789282223680302
13 90129860 90152763 >0.999 0.263855405553285 0.615404219038659 0.241278333120452 0.265058592192369 0.23979831839011
13 90201047 90216667 0.803539691695854 0.224015886860895 0.488673417004789 0.759067686995673 0.233619788018696 0.484070894828999
13 90712500 90771971 0.715172184124091 0.99757870127628 0.954338147791269 0.625482708825848 0.884748128290431 0.880829346730624
13 90883435 90883531 0.020274588102347 0.412381749021857 0.048360884464388 0.277117910309711 0.736300538949897 0.528352464563601
13 91145541 91187595 >0.999 >0.999 >0.999 0.172497155879006 0.583577430867965 0.331788548575705
13 91543207 91578851 0.543215901004725 >0.999 0.874712551922995 0.108606147830454 0.559146600146354 0.230844928819736
13 91739508 91743693 0.870087182221187 0.80698616781141 0.950435419710179 0.348040921325816 0.465670018948477 0.456997189090267
13 91779866 91863952 0.259394651595589 0.481321511962655 0.384622817726587 0.899092738162552 0.959884011609111 0.990158572843929
13 92000073 92006829 0.27399734342876 >0.999 0.628724406008583 0.269465207515495 0.625777883386008 0.468791300409609
13 92050872 93519487 0.543277716075897 0.924227912327231 0.848033358636327 0.623465672223147 0.99044527141202 0.91518621875423
13 92992046 93004460 0.377771455913042 >0.999 0.745519078758605 0.36049121717335 0.288214666151884 0.339160920143372
13 93353641 93373867 0.686976932189847 0.170108117325561 0.367733308999897 0.35821711814443 >0.999 0.725968543517151
13 93697593 93710179 0.548177954388936 0.276721109979752 0.437769194548366 0.158460037728616 0.811781131480193 0.392436345590686
13 93879060 95060273 0.770774641978865 0.104156175741971 0.28276737467869 0.961139457787539 0.310161176074294 0.658908121071351
13 94470676 94510726 0.533250507390158 >0.999 0.86853921348845 0.219836025361772 0.51672496084889 0.360676759357573
13 94806446 94840245 0.211489753950303 0.304574002290223 0.241065287538704 0.370051338508229 0.0422179555553573 0.0805984440724581
13 95089557 95201667 0.593446386426901 0.114844021906781 0.251214032588975 0.262152720500499 0.672443687832861 0.482251065933444
13 95226307 95248529 0.544724508336825 0.66882755959176 0.732188994821087 0.583492473303182 >0.999 0.897833712941986
13 95254103 95286899 0.502546455093551 0.751828678455622 0.745574933121561 0.704821804826318 0.797604396526958 0.88595177146241
13 95356997 95360740 0.102010368516577 0.173490746564053 0.0890965208130814 0.556547522589672 0.492458186812336 0.62882672325187
13 95361878 95364797 0.241705574442976 0.250116716476839 0.230081914676034 0.546249408099958 0.0185208664695529 0.0565898816895618
13 95364969 95368199 0.281142956759621 0.346166821430798 0.324056850891472 0.587591503410109 0.00623615823742157 0.0242178671843538
13 95413194 95587664 0.385980850951864 0.679007180716263 0.61303781137499 0.72410428509013 0.338391478530837 0.589634986927982
13 95612294 95613573 0.0474730181275128 0.577068464475153 0.125946283115088 0.995300115670064 0.44707091418765 0.805283535618092
13 95672082 95953700 0.243047471805456 0.442326240359744 0.347267419837907 0.157980240732198 0.38913563803399 0.232938509267787
13 95862597 95862702 0.693253550920343 0.582301820288411 0.769873910473144 0.743434786465602 0.525096338481604 0.757580144658154
13 96085852 96232010 0.341954983165848 0.298404059092118 0.334936838167557 0.938243070168164 0.861278159557619 0.980278934745714
13 96131697 96186164 0.376618413299601 0.279208340617508 0.341997696399807 0.696147593236828 0.890221146253642 0.916250823311685
13 96230455 96296960 0.302665712178785 0.435924574648983 0.399171161198065 0.289321942893113 0.154171029422894 0.18332269725738
13 96325091 96329179 0.980952895479748 >0.999 0.999817441119426 0.43899298216244 >0.999 0.800403547601127
13 96329392 96447243 >0.999 0.87350554036962 0.991639134309538 0.0395398481063823 0.860755233613509 0.149082815562576
13 96453835 96705736 0.986409404924198 >0.999 0.999907226622875 0.13657724505252 0.634929633945004 0.298749053218985
13 96743092 97491816 0.457159634433347 >0.999 0.814988830215645 0.879418787904911 0.320979679826438 0.639317878444262
13 97593534 97636426 0.525486122548634 0.51650636763597 0.625371516512236 0.581028997924406 0.91365587553185 0.867031135582104
13 97637972 97646984 0.582630434922694 0.675835797811826 0.760752046009869 0.390417031857041 0.658805169669149 0.606464104510185
13 97824635 97831876 0.00977788424230741 0.394401078390597 0.0252903978140793 0.146714925184348 0.837461616467131 0.380478785640066
13 97874542 98046374 0.270901591599732 0.445880854560131 0.376103685167435 0.0984671090861787 0.0478006908222659 0.0299293281090104
13 98086474 98120252 >0.999 >0.999 >0.999 >0.999 >0.999 >0.999
13 98605928 98676550 >0.999 0.325445345167061 0.690777513261321 0.635802560871063 0.472504091355691 0.661696387806567
13 98794815 99102027 0.34945788099748 0.989999959818515 0.713176545513362 0.449159425635047 0.734756735789623 0.695884068558711
13 98828038 98829521 0.0705609767280247 >0.999 0.257637743739839 0.349279338175007 0.333492839159263 0.366920797773784
13 99102452 99229405 0.568804450077386 0.48444449635967 0.63073553634772 0.631707793232024 0.985592015067695 0.917622563065373
13 99229508 99231095 0.633479300658718 0.644872286943244 0.774226942331812 0.341700240197033 0.422115452237415 0.423522648294703
13 99336054 99404929 0.829251661863091 0.347715580456517 0.646928561575076 0.973778324958992 0.293885729543638 0.644229053985775
13 99445740 99738660 0.182387471389669 >0.999 0.492741985397457 0.186286015416205 0.514772010320694 0.320720558795894
13 99484337 99486883 0.0307398588181026 >0.999 0.137782045603804 0.312881223859787 0.390251802594766 0.378871085559512
13 99738976 99740879 0.915793684133433 0.798760215206421 0.960209232308889 0.24227447080535 0.228662451676967 0.215679255242001
13 99848627 99853011 0.544555022341753 0.0356589276134192 0.0959560892520478 0.395899599560241 0.42281895770556 0.466594609209777
13 99852678 100038753 >0.999 0.0522778290267595 0.206559264986958 0.658730483842526 0.160816331396326 0.343750761566614
13 99906966 99910682 0.699547064135722 0.0516715192249111 0.156159741010232 0.763903630800384 0.237994398246268 0.491749541594656
13 99946788 99959749 0.80518588690601 0.0300691498804906 0.114299826226793 0.583968445603893 0.793353271714488 0.819748806750666
13 100139215 100151560 >0.999 >0.999 >0.999 0.255879402332056 0.850420768816489 0.549468922319141
13 100151976 100153317 0.674899710858239 0.643828147284251 0.796697726737185 0.420971056778929 0.635118049303447 0.620058739746731
13 100153627 100216302 0.503356093799031 0.541439022702772 0.626829413938504 0.915189290767481 0.00249766995796069 0.0161860875084278
13 100229365 100238233 0.0388249526427841 0.552901850630484 0.103924514671081 0.489399714380354 0.00178087417949163 0.0070118922131138
13 100258917 100561713 0.687541526815817 0.641966239880939 0.802360965534691 0.763866203106433 0.273728447708026 0.536316852338533
13 100342351 100343225 0.39539437385072 >0.999 0.762269583100227 0.905856771552234 >0.999 0.9954225212253
13 100377923 100381255 0.544083105070195 >0.999 0.875241069997166 0.909455036121205 0.738739384741539 0.939058402316318
13 100393123 100609419 0.998351447876838 0.452403387985512 0.810649002518558 0.405612614195078 0.265254229095373 0.347455140922898
13 100615217 100624163 0.15555284631269 0.177217410442882 0.126562666930988 0.163865003358679 0.825743402965163 0.405956171957857
13 100634009 100639027 0.336193403408999 0.163294724118001 0.214229045120504 0.422245748892889 >0.999 0.78629243351476
13 100647153 100650163 >0.999 0.109811346875925 0.35238366927751 0.437387820958292 >0.999 0.799079125374964
13 100738284 100741197 0.393835762387348 0.400473502236248 0.449019879406871 0.561181504614003 0.160087124343018 0.306324710991968
13 100741268 101182691 0.573953190802114 >0.999 0.892616269742346 0.379948795372284 0.803616722029373 0.667565748958412
13 101116690 101133269 0.170065028767267 >0.999 0.471347878861613 0.630894481245595 0.608643063876114 0.75152128501107
13 101182417 101241046 0.710305556052701 >0.999 0.953272703598882 0.7246354886782 0.430762415061745 0.675572361398116
13 101255886 101327189 0.0566978972739082 0.905728585525006 0.20382141807833 >0.999 0.0596954214864684 0.22794696417284
13 101360578 101711638 0.659306700831035 0.458965856522256 0.664310057342776 0.716512404648339 0.185917130339163 0.401742398426666
13 101591774 101596618 0.367486113213316 0.692645837724708 0.602823280268587 0.50444074611315 0.544792872743205 0.629782689677285
13 101706125 102068859 0.421997361571166 0.42143688360039 0.484955811384847 0.716782944452019 0.0232043908514665 0.0847658650660304
13 102104943 102373207 >0.999 0.323069514163972 0.688101805392806 0.959198272599253 0.022282389066881 0.103566463402173
13 102373204 103054778 0.0312947191161339 0.166715316062731 0.0326383034654746 0.280591059103831 0.00572019649224736 0.0119328151885748
13 103019879 103026016 0.112242824045824 0.933819569092623 0.34123032743043 0.883820078271927 0.897382991280049 0.976951127606016
13 103046927 103048055 0.0307313383790861 >0.999 0.137752374591572 0.0318280925733446 0.508760052243624 0.0829590238422203
13 103249285 103332308 0.0924957350852622 >0.999 0.312690410761149 0.237033686108084 0.264846741864367 0.236555848740462
13 103338096 103346871 0.00638192283828115 0.45832753966995 0.0199908619722543 0.329483295247346 0.866862108030016 0.643524148478996
13 103381716 103411422 0.296191304957939 0.622004103489517 0.495871730186992 0.84135890945834 >0.999 0.986692677073306
13 103418237 103426171 0.386818775836609 0.510987605559909 0.518107106668588 0.665836068053589 0.0274499356149336 0.0914242272275028
13 103436630 103451404 0.487781412381644 0.296793781301653 0.424554751985596 0.513227546269107 0.00163443349899567 0.00678072898237454
13 103451398 103528351 0.49917719211167 >0.999 0.84600258592754 0.570489412817753 0.00296319411121732 0.0124803207086887
13 103532448 103548383 0.515957933189454 >0.999 0.85738279780884 0.237794808937796 0.287191524106106 0.251586931508544
13 103696347 103719196 0.274613534413907 0.406124077760798 0.356160568574099 0.351916895316141 0.548495788706728 0.510538580563778
13 104077549 104080035 0.33974455627624 0.892166800572069 0.664918716030323 0.16947557977997 0.118147849922361 0.0983311092487119
13 106111405 106158030 0.121089186548799 >0.999 0.376736058724699 0.212806435726927 0.618806030694202 0.398657442945836
13 106118215 106143383 0.496203864988039 >0.999 0.843927862749474 0.168176375989828 0.458775248784712 0.274821801992611
13 106359178 106414145 >0.999 0.733780530705782 0.960918844899104 0.939875458269479 0.4616697249969 0.796191036839779
13 107028910 107030142 0.102421326192775 0.45028370705301 0.188004436226307 0.304578008338841 0.702571974397995 0.543922218672045
13 107142078 107187388 >0.999 0.178240051775122 0.485637128489258 0.94016826430419 0.298091821565183 0.636756749927593
13 107195661 107220514 0.989561631495302 0.714003700198323 0.951978363637237 0.892170379274113 0.965565153853789 0.989924952273593
13 107270157 107284006 0.412143552936805 0.569952016869874 0.575178024986064 0.279437272240281 >0.999 0.635713490256656
13 107306227 107324528 >0.999 >0.999 >0.999 0.211370728468911 0.419551347201557 0.303529006083342
13 107820878 108519460 0.539430900218313 0.586246908152547 0.680312172332037 0.572999102987622 0.339757065051574 0.513254788518556
13 108859790 108870716 0.108925986539415 0.959177153035415 0.340473663170429 0.111601348306419 >0.999 0.35632325656462
13 108870762 108886603 0.22116794093211 >0.999 0.554873418210043 0.0892627188633133 0.428686190702459 0.163134367150018
13 108921976 108960832 0.299081093823415 >0.999 0.660084094498094 0.290861710525912 0.21537863317638 0.23618975404957
13 109248499 109860355 0.419918442229378 0.359902071204734 0.436706585126062 0.306339561810683 0.889927006071065 0.626937582618218
13 109816252 109819651 0.349779222790727 0.425996983005468 0.432676853432807 >0.999 >0.999 >0.999
13 110053042 110053986 0.603645759342875 0.185857183332183 0.357616672888498 0.980951779389698 0.607171484467056 0.904234650782734
13 110380620 110382381 >0.999 0.0963423222002802 0.32176867106001 0.851536303190474 0.00965025151586008 0.0476739275937754
13 110406183 110438914 0.061477509330271 0.512141061211546 0.140368355997308 0.952006046820275 0.644623051014333 0.913331150830719
13 110705631 110707299 0.956680961892452 0.0250655132030326 0.113437110559431 0.905059230980967 0.0396430559214753 0.15527111597408
13 110774048 110777581 >0.999 0.15154521395092 0.437491522235873 0.879343712438877 0.278197449185342 0.589072756613204
13 110801304 110959504 0.609572045723258 0.991253095448772 0.908646418017888 >0.999 0.201233544160214 0.523869098943743
13 110959613 111165556 0.427989192851406 0.213126057252133 0.309634148677462 0.210782555245575 0.0313507805380849 0.0397776777957389
13 111108743 111115634 0.0764724871083959 >0.999 0.273069811308199 0.999173140955582 0.34233639750041 0.709004253123679
13 111154922 111160526 0.514890176436873 0.134838359453021 0.254621952746186 0.367146209102489 0.725551508517455 0.618760444365927
13 111175412 111214084 >0.999 0.602427695154233 0.907730598342027 0.113869229311131 0.295403432324804 0.147739255788991
13 111267806 111292342 0.188673253910226 0.258564602481815 0.196129574589623 0.204796199279299 0.0321083461177988 0.0396143131597783
13 111293756 111358862 >0.999 0.280101299821936 0.636559322101726 0.458205750735605 0.997529276257797 0.814921520877588
13 111364969 111373421 0.260436163516921 0.75025266799935 0.514419308751894 0.55067072345086 0.32369767072501 0.485655717441489
13 111462022 111465431 0.629430010173591 0.042914184114301 0.124563242717208 0.175155585264713 0.529449349942634 0.313262097470544
13 111516333 111522655 0.516543837034315 0.0126142172991175 0.0393132249321201 0.119569051880283 0.127916692189841 0.0792310955241102
13 111530886 111567454 >0.999 0.367285072538308 0.73516403330171 0.218273558682605 0.365972603900292 0.281760528961137
13 111618373 111642949 0.209053547409231 0.145250922900276 0.136475190302344 0.237915849883708 0.484564189405585 0.364341796274098
13 111748184 111758237 0.68487330885307 0.320212731455261 0.552054915499781 0.171629643608571 0.340781197881638 0.224531994294563
13 111766158 111768025 0.8626037515446 >0.999 0.990096452893088 0.485494946932474 0.51097378242141 0.593897807290048
13 111766965 111958081 0.84700275051749 0.357286640007667 0.664338149631179 0.336411604022222 0.7769406458508 0.612083517151136
13 111796651 111805924 0.741759903639076 0.161852912004551 0.374550346911183 0.332728111463781 0.206801330546646 0.252969806601544
13 111968531 111996594 0.266323839470502 0.563551240477147 0.434733268690506 0.498744428373293 0.727055755644605 0.730456599851174
13 112248355 112294426 0.352561178164392 >0.999 0.720117176945578 0.250636130634341 0.348814958420565 0.300478990515617
13 112547691 112555490 0.336274487401829 0.676047067097375 0.564096814011285 0.401916726873306 0.0587920950296214 0.112128204629003
13 112626623 112762329 0.924061719836654 0.286466367255759 0.616544919944361 0.134127460221412 0.102930547416553 0.0729314922265168
13 112809470 112815024 >0.999 0.211478882783519 0.54003884703536 0.705976529870473 0.472611953010477 0.699888407396306
13 112851646 112855316 0.647129153722579 0.55602996900494 0.72761378110895 0.713838520129142 0.0121850277660225 0.0499677461434416
13 112911039 112927314 0.285508266741858 0.594516042576143 0.47077041620247 0.782563918222136 0.205806070264528 0.455145502123013
13 112967780 112976080 0.610975535150513 >0.999 0.912002180102797 0.761581777772973 0.241500532521921 0.495347421053944
13 112976880 112985539 >0.999 >0.999 >0.999 0.753687667295527 0.206406574683097 0.445025520906592
13 113030650 113089009 0.688533181006981 >0.999 0.945488096698254 >0.999 0.937873830263871 0.998028915495929
13 113139318 113242499 0.375277237060578 0.533655698972783 0.522320077141823 0.251844002818228 0.0216542741139587 0.0338743977268338
13 113301357 113338811 0.0709988768295206 0.734791227509041 0.206239016393958 0.383542922413932 0.335885255976856 0.392829017051531
13 113344642 113541482 0.165467568793775 0.858640642538464 0.41932443548227 0.225599181443458 0.264142289518096 0.227650542377708
13 113399762 113409045 0.0267772709073609 0.526586986046391 0.0741906814140005 0.494795737736557 0.716926110655707 0.722373639977489
13 113621797 113622952 >0.999 0.377355167702177 0.745113606938676 0.243039689534564 0.800993783682258 0.513242985058843
13 113623534 113754053 0.173085139817839 0.477330877682011 0.288630470438115 0.446889964973576 0.564437061666253 0.599670618009512
13 113760101 113774995 0.504337927356825 0.864517437765778 0.797936698617343 0.182456564887193 0.342857477707319 0.235943691467496
13 113777112 113803843 0.577601197881734 0.0256950205005155 0.0773289756845747 0.0521857824427116 0.220855651194451 0.0629661458821548
13 113782468 113784360 0.448359389608336 0.0230763737033853 0.0576414987297777 0.15822882329811 0.198623686328114 0.140170614865769
13 113812967 113826698 >0.999 0.230244023120999 0.568383978625768 0.991792094900155 >0.999 0.999966222606148
13 113831852 113863234 >0.999 0.457638631580268 0.815363501275545 0.33882922985481 0.0144818630974999 0.0309973270839375
13 113862506 113921422 0.590475048615159 0.175435364399282 0.338461572400945 0.554440424338881 0.0648561754977308 0.155535810337314
13 113951468 113977741 0.318728339712166 >0.999 0.683167467188209 >0.999 >0.999 >0.999
13 113978478 114018463 0.663271649925753 0.0764542236720989 0.201908325007316 0.739358792204495 0.0641940100303404 0.192119148872293
13 114005987 114016182 0.81888634939432 0.212929419604084 0.47891168084769 0.237177131353385 0.0562979304365328 0.0709829319710194
13 114053924 114068708 >0.999 >0.999 >0.999 >0.999 >0.999 >0.999
13 114076254 114107839 0.700116173108606 0.514684623408684 0.728140658819228 >0.999 >0.999 >0.999
13 114110133 114145023 >0.999 0.589717355629359 0.901154117691911 0.184643597968767 >0.999 0.496567162854857
13 114145052 114204544 0.446877181840218 0.651164920345429 0.650208290025424 0.460652963617514 0.90675234874554 0.78234706880876
13 114239002 114295788 >0.999 0.409594525746669 0.775193508259303 0.00305832919247451 0.543956971035022 0.0123085927160379
13 114303121 114312513 >0.999 0.543214109821084 0.874711458853037 0.914914202978757 0.573236024102401 0.86294035186211
13 114321596 114438637 0.707600073299592 >0.999 0.952342107047037 0.244460020692234 0.317010765880746 0.275695436377005
13 114451483 114454062 0.233246308659591 0.368666393001179 0.296968736589951 0.248946178337047 0.0961216186807518 0.113248330037147
13 114462215 114515216 0.404518924687754 >0.999 0.770631511293846 0.841348348257086 0.140717562545734 0.371012461548419
13 114518582 114545814 0.627902704205999 0.873666475143838 0.877958111551129 >0.999 0.388686534793965 0.755988346219665
13 114523521 114567076 0.781065878339657 0.512384586598051 0.766705102914131 0.9557987540778 0.593228237537606 0.888717382077751
13 114567149 114569805 0.928872532726192 >0.999 0.997408239547412 0.954715789102338 0.587038495469934 0.88496194389523
13 114581600 114586459 0.673080737527235 >0.999 0.939546663925436 0.717956135617282 0.247757463182892 0.485014068170846
13 114598075 114624290 0.16524648356526 0.0992455031533008 0.0838116510376636 0.105164965229414 0.132993126542881 0.0737029312974867
13 114629486 114631964 0.310681362178913 0.114299589335755 0.154042792991488 >0.999 0.096779070245774 0.32278960645359
13 114747193 114898098 0.674352173727562 0.191692912574853 0.393734290300867 >0.999 >0.999 >0.999
13 115000319 115038201 0.447407577302009 0.100479755206197 0.184410856593644 0.998682608654285 0.849575739172453 0.987888842387552
13 115039302 115039383 0.398431081252674 0.0906633192109192 0.156081459398717 0.833680444063265 0.919777016565089 0.970407872192697
13 115047058 115071291 0.425319846346287 0.182507401083037 0.276021572666458 >0.999 0.055177297698659 0.215037167857221
13 115079809 115092803 >0.999 0.349703248864048 0.717126081829209 0.766899878529984 0.563465125118915 0.794692250275971
13 115095231 115099423 0.992486674340162 0.133825539606876 0.400951893791561 >0.999 0.397690840739704 0.764393753387293
14 20215586 20216528 >0.999 0.667604996621648 0.93735653875768 0.805204990404885 0.0133102985468099 0.0593308509368413
14 20248481 20249423 0.788247786624497 0.778319551199062 0.91324500431679 0.020392140313602 0.815067940200572 0.0847186222605293
14 20271928 20296531 0.673602349351564 0.593791812553742 0.766497563209961 0.271487137120095 0.14323415622007 0.165154296945868
14 20336055 20337602 0.319633870206229 0.495682177294218 0.450340705069533 0.504394466278471 >0.999 0.84960034718511
14 20344426 20345371 NA NA NA 0.595609473198862 >0.999 0.904236477402894
14 20388765 20389737 0.413315255866245 0.644165717157973 0.618575255809622 0.616158193887441 0.973839146996101 0.906515279843093
14 20403766 20404842 >0.999 0.332875322453443 0.699033938369879 0.474951984135746 0.471723212917725 0.559197097593407
14 20443677 20444724 0.563719691927219 0.427909985921453 0.584247739660942 0.446767746910279 0.252132332750042 0.358606048330469
14 20470220 20471351 0.723073407304893 0.512093066934249 0.73815249890319 0.482612371195134 0.0557065938657449 0.124105065163647
14 20482419 20483352 0.840803198208157 0.89048906928946 0.965393981333296 0.234138311815727 0.301813158379004 0.2579161734828
14 20502002 20502917 >0.999 >0.999 >0.999 0.33694167164832 0.0916150621949418 0.138231233716304
14 20528203 20529142 >0.999 >0.999 >0.999 0.1976537768643 0.231179540007829 0.186694495242441
14 20585565 20586597 0.0885999559725985 0.29992227344457 0.122976477176195 0.194880705652515 >0.999 0.513582311867072
14 20611894 20612821 0.103671164264188 0.204876599973678 0.103052912183246 0.185474839786041 0.187828628244111 0.15178905736248
14 20665494 20666532 0.826460383131318 0.653268862962636 0.872679401943894 0.620458316752742 >0.999 0.916601119043783
14 20691868 20692861 0.510542140897041 >0.999 0.853770481733016 0.523222059797481 0.636659084688757 0.69929648047514
14 20697139 20698908 0.563318055886392 0.772836518953211 0.797391524994162 0.370954268476814 >0.999 0.738820895217433
14 20710950 20711925 0.636200874010245 >0.999 0.923916946312008 0.0436816747837565 0.175072592844177 0.0449164715167089
14 20757300 20774153 0.480099965068065 0.684676503133165 0.694429488213354 0.373062087908709 0.946041125324568 0.720503655976301
14 20779526 20801471 0.152689109142012 >0.999 0.439645598833164 0.114481888361391 0.479346383968773 0.214164813937691
14 20811229 20811570 0.294646086320653 >0.999 0.654697814084012 >0.999 0.598214187957239 0.905580475464459
14 20811772 20826063 0.233840878156177 >0.999 0.573638426171649 0.354414882499901 0.31354553509809 0.355278139564113
14 20833825 20881579 0.332612156130864 0.290234090905117 0.322220219382334 0.450149593250319 0.53864474729065 0.586021247430473
14 20896969 20903801 0.259108830025715 0.322525955268127 0.290994965750069 >0.999 0.392805045497171 0.759858521898871
14 20915206 20923267 >0.999 0.487241779738838 0.837566091298871 0.916223997485037 0.28987660407742 0.617712144051357
14 20923289 20925931 >0.999 0.721737903513731 0.95709174084112 0.322716595945756 0.150425723093239 0.195406073375101
14 20926011 20929771 >0.999 0.56999929139146 0.890407385024812 0.285735072397886 0.0777559851494538 0.106797172131941
14 20937537 20946165 0.726761005947365 0.504444970473245 0.734488185832409 >0.999 0.598266313096465 0.905607255424507
14 20978630 20979281 0.88795571870093 0.0308363034795661 0.12589624114978 0.885545635840806 0.600446940549248 0.867576687957756
14 21024251 21029090 0.127022205031724 0.16061965473892 0.0998101025791817 0.349114839910933 0.576329424135303 0.523823580336545
14 21051051 21058982 0.162703894108051 0.169601587132645 0.126663801039812 0.245856543595411 0.403230203598272 0.328267144829976
14 21056382 21075380 0.240619601173211 0.174740656843365 0.175289482573158 0.599784362421496 0.56622966827399 0.706380481661106
14 21108854 21109850 0.755796784563228 0.116008193717561 0.301095148927669 0.310477907076447 0.622075108283311 0.510728770607986
14 21152335 21168761 0.511888542239942 >0.999 0.854673869444871 0.478067508874882 0.916856627957856 0.799848459745269
14 21214098 21216539 0.651906106957973 0.0983581133667546 0.240258272613261 0.219142573865675 0.434479050002484 0.31911924873227
14 21236585 21239107 0.632544297265171 0.770237626486851 0.837542822426455 0.342482275042757 0.1271625131491 0.180031816593587
14 21249209 21250626 >0.999 0.356255430785105 0.723949262705355 0.900367901207123 0.15128325004531 0.407753623424327
14 21269514 21271036 0.613956454870836 0.014362561410139 0.0505355468251333 0.985078281946268 0.0708836721298539 0.255685184295631
14 21359561 21360507 0.530538900137602 0.486208635343458 0.607473060124441 0.379429660465383 0.0977288314130439 0.159250653778872
14 21387499 21388335 0.237214563604146 0.705758187894264 0.466634403442732 0.640178098967155 >0.999 0.925703204175862
14 21423629 21424594 0.262129705253605 >0.999 0.613099319621665 0.806271704551666 0.97691302773024 0.975664947414634
14 21457964 21465194 0.567790728019781 0.481294152128682 0.627787446461551 0.162924148300537 0.242512940540786 0.167178693855074
14 21463995 21467322 0.337546938573511 0.64101774550705 0.547587180311798 0.148772861664269 0.20916502727154 0.139096767088813
14 21467413 21470034 0.265135295726328 0.806491648846786 0.543677669730257 0.131641646003972 0.166939393299652 0.105876741866401
14 21484921 21539031 0.721562883539431 0.240761766797301 0.477792257206601 0.035147769128647 0.104225856825448 0.0242122173144156
14 21498344 21500332 0.807098869889914 >0.999 0.980067504618189 0.148510998165965 0.118186100142323 0.0885072336813788
14 21510384 21512392 0.531104692360718 0.450447172019656 0.581414398313471 0.117312358581715 0.466807135183061 0.213833113668518
14 21525980 21526614 0.0430725250350446 0.131602660928371 0.0349904785219578 0.00370355106842135 0.226668995299545 0.00678528983661435
14 21538418 21558406 0.459741167662795 0.0827179974187596 0.162360821165416 0.449992734757847 0.748389736522482 0.703295277615997
14 21558204 21572863 0.312503048975235 0.208302932100989 0.242929344536695 0.442891824520428 0.644740122372275 0.64344086598172
14 21567095 21571883 0.355548330724715 0.227824327935765 0.284584228825723 0.320960240931434 0.586487822738941 0.502606651203152
14 21623095 21624184 0.47316252114764 0.174619474247674 0.288641713517404 0.523275401467787 0.922287600910072 0.834214082555135
14 21668237 21675059 0.419915302692433 0.319270722372973 0.403462642649573 0.0647573299398826 0.185220013057292 0.0650492085937001
14 21677295 21737638 0.574023897949053 0.999473914192917 0.892487815496363 0.0232659576131876 0.320511989025453 0.0439859656833944
14 21756135 21819460 0.509951713102725 0.490360853468808 0.596657255930589 0.728490086277553 0.420704374797004 0.668922877115923
14 21819630 21852425 0.689767202099343 0.360751053883089 0.594954788620093 0.682447709251851 0.584607862426468 0.765565945242349
14 21853352 21905457 >0.999 0.501049876615351 0.847300207825601 0.703046177774589 0.255932719930367 0.488547990690742
14 21927178 21945132 >0.999 0.0831165745924893 0.289869980094959 >0.999 0.651458648679903 0.930635620956428
14 21945334 21967321 >0.999 0.0649413022408211 0.242508451502212 0.611535760035336 0.58998083561619 0.728605151319444
14 21966274 21979517 0.486429673454934 0.0539797732343726 0.121829146507794 0.284966430503469 0.768746500203895 0.551693357014862
14 21989230 22005350 0.401089377112666 0.183238495180167 0.265356519401768 0.556082477547131 0.570094318235936 0.681208918267253
14 22037933 22038875 0.839250122322642 >0.999 0.986325766676756 >0.999 0.363626032375456 0.731480789350641
14 22101991 22103096 0.890105186032827 0.22557506848402 0.523150316943942 0.339664188453842 0.995254050732337 0.704688345440372
14 22133296 22134238 0.862296521796273 >0.999 0.990050989664877 0.199812584025139 0.543218598858499 0.349572132514292
14 22138124 22139232 >0.999 >0.999 >0.999 0.626514691980519 0.695493624741149 0.797710862936554
14 22847807 22951948 0.0749062736692867 0.988430024225461 0.266776195050056 0.568924762037393 0.28546063603333 0.457603542425833
